"","mz","intensity"
"1664",726.862232802985,22938.63671875
"1665",726.891849528166,26812.69140625
"1666",726.921468063528,22030.59375
"1667",726.951088409218,12319.2509765625
"1668",726.980710565385,4059.42797851562
"1669",727.010337034116,0
"1670",727.039962811678,0
"1671",727.069590400159,0
"1672",727.099219799707,0
"1673",733.211703561969,0
"1674",733.241709210512,0
"1675",733.271716701001,0
"1676",733.301726033586,0
"1677",733.331737208418,5055.9892578125
"1678",733.361750225648,9265.109375
"1679",733.391765085426,10535.8134765625
"1680",733.421781787904,8587.0283203125
"1681",733.451800333233,4524.62109375
"1682",733.481823091662,0
"1683",733.511845323144,0
"1684",733.541869397928,0
"1685",733.571895316167,0
"1686",739.340826165093,0
"1687",739.371208841016,0
"1688",739.40159338981,0
"1689",739.431979811627,0
"1690",739.46236810662,6145.5517578125
"1691",739.492758274946,8302.0615234375
"1692",739.523150316757,8962.1103515625
"1693",739.553544232207,9045.73828125
"1694",739.583940021451,8710.9150390625
"1695",739.614337684642,7798.4423828125
"1696",739.644707957597,0
"1697",739.675109369145,0
"1698",739.705512655103,0
"1699",739.735917815624,0
"1700",767.204967160424,0
"1701",767.23708352441,0
"1702",767.269201905097,0
"1703",767.301322302655,0
"1704",767.333444717253,5808.087890625
"1705",767.365569149058,10788.076171875
"1706",767.39769559824,13093.2509765625
"1707",767.429824064969,9973.3515625
"1708",767.461954549413,2798.41674804688
"1709",767.494090723043,0
"1710",767.526225243423,0
"1711",767.558361782026,0
"1712",767.590500339019,0
"1713",778.209053384377,0
"1714",778.241863198817,0
"1715",778.274675088225,0
"1716",778.307489052777,0
"1717",778.340305092649,4937.4609375
"1718",778.373123208015,11913.0517578125
"1719",778.40594339905,20002.900390625
"1720",778.438765665929,20226.359375
"1721",778.471590008827,12109.7568359375
"1722",778.504416427919,2084.00024414062
"1723",778.537245236539,0
"1724",778.570075808545,0
"1725",778.602908457271,0
"1726",778.635743182893,0
"1727",779.161381393526,0
"1728",779.194251453176,0
"1729",779.227123592877,0
"1730",779.259997812804,0
"1731",779.292874113133,0
"1732",779.325752494039,8781.48828125
"1733",779.358632955698,14820.3349609375
"1734",779.391515498286,11694.412109375
"1735",779.424400121978,1916.91870117188
"1736",779.45728852056,0
"1737",779.490177306987,0
"1738",779.523068175045,0
"1739",779.55596112491,0
"1740",784.24798253144,0
"1741",784.281174997667,0
"1742",784.314369571193,0
"1743",784.347566252195,0
"1744",784.380765040853,4437.8203125
"1745",784.413965937344,8912.017578125
"1746",784.447168941847,12049.03125
"1747",784.480374054541,10128.32421875
"1748",784.513581275604,5041.5146484375
"1749",784.546791288223,0
"1750",784.580002726559,0
"1751",784.6132162738,0
"1752",784.646431930124,0
"1753",786.309907778922,0
"1754",786.343231235694,0
"1755",786.376556810859,0
"1756",786.409884504598,0
"1757",786.443214317091,7464.728515625
"1758",786.476546248516,15004.6123046875
"1759",786.509880299054,17147.59765625
"1760",786.543216468883,11875.796875
"1761",786.576554758185,3594.91625976562
"1762",786.609898477728,0
"1763",786.643241006512,0
"1764",786.676585655307,0
"1765",786.709932424293,0
"1766",796.199007340939,0
"1767",796.232961419941,0
"1768",796.266917670958,0
"1769",796.300876094175,0
"1770",796.334836689777,1564.81811523438
"1771",796.368799457949,10858.3330078125
"1772",796.402764398878,24752.048828125
"1773",796.436731512747,33985.50390625
"1774",796.470700799743,31813.73046875
"1775",796.504672260051,21022.8203125
"1776",796.538645893856,10998.5908203125
"1777",796.572621701344,8163.8583984375
"1778",796.6065996827,6810.7919921875
"1779",796.640581507825,0
"1780",796.674563837474,0
"1781",796.708548341547,0
"1782",796.74253502023,0
"1783",801.247938334638,0
"1784",801.282215897571,0
"1785",801.316495660153,0
"1786",801.350777622573,0
"1787",801.385061785018,3193.28833007812
"1788",801.419348147678,9266.6455078125
"1789",801.453636710739,14021.7041015625
"1790",801.487927474392,12592.423828125
"1791",801.522220438823,5946.31640625
"1792",801.556521934129,0
"1793",801.590819300683,0
"1794",801.625118868581,0
"1795",801.659420638011,0
"1796",820.260416666036,0
"1797",820.295921487914,0
"1798",820.331428615071,0
"1799",820.366938047706,0
"1800",820.40244978602,5333.962890625
"1801",820.437963830212,10730.4521484375
"1802",820.473480180481,13632.3134765625
"1803",820.508998837028,11647.6552734375
"1804",820.544519800051,5561.087890625
"1805",820.580043403252,0
"1806",820.615568979829,0
"1807",820.651096863482,0
"1808",820.68662705441,0
"1809",821.255424061889,0
"1810",821.290993507094,0
"1811",821.326565263174,0
"1812",821.36213933033,0
"1813",821.397715708762,0
"1814",821.43329439867,8122.4755859375
"1815",821.468875400254,14682.3349609375
"1816",821.504458713715,12736.4716796875
"1817",821.540044339253,4931.408203125
"1818",821.575632381172,0
"1819",821.611222631465,0
"1820",821.646815194435,0
"1821",821.682410070284,0
"1822",821.718007259211,3862.68872070312
"1823",821.753606761417,8279.7646484375
"1824",821.789208577103,10602.6201171875
"1825",821.824812706469,8761.03515625
"1826",821.860419149715,3535.72045898438
"1827",821.896029139764,0
"1828",821.931640211373,0
"1829",821.967253597464,0
"1830",822.002869298238,0
"1831",825.253613423958,0
"1832",825.289442936501,0
"1833",825.325274782476,0
"1834",825.361108962085,0
"1835",825.39694547553,6805.765625
"1836",825.432784323014,21499.4765625
"1837",825.468625504741,35724.10546875
"1838",825.504469020911,38664.46875
"1839",825.540314871729,27679.8203125
"1840",825.576163057397,12123.2744140625
"1841",825.612013578118,2846.02368164062
"1842",825.647866770768,0
"1843",825.683721962203,0
"1844",825.719579489299,0
"1845",825.755439352259,0
"1846",826.2577228131,0
"1847",826.293617738382,0
"1848",826.329515002777,0
"1849",826.365414606488,0
"1850",826.401316549719,0
"1851",826.437220832673,8699.884765625
"1852",826.473127455553,24212.728515625
"1853",826.509036418562,29712.6796875
"1854",826.544947721904,21440.01953125
"1855",826.580861365783,7458.3212890625
"1856",826.616740046188,0
"1857",826.652658371749,0
"1858",826.688579038457,0
"1859",826.724502046515,0
"1860",849.193909923572,0
"1861",849.231309810023,0
"1862",849.268712167256,0
"1863",849.306116995489,0
"1864",849.343524294939,2905.98168945312
"1865",849.380934065824,12733.9970703125
"1866",849.418346308362,28018.8046875
"1867",849.455761022771,37429.89453125
"1868",849.493178209267,32543.30078125
"1869",849.53059786807,17883.27734375
"1870",849.568019999397,5553.2060546875
"1871",849.605444884986,0
"1872",849.642871962014,0
"1873",849.68030151222,0
"1874",849.71773353582,0
"1875",850.204575020798,0
"1876",850.242041694827,0
"1877",850.279510845523,0
"1878",850.316982473105,0
"1879",850.35445657779,2367.06958007812
"1880",850.391933159796,9018.65625
"1881",850.429412219343,17281.09765625
"1882",850.466893756648,21176.802734375
"1883",850.50437777193,17384.060546875
"1884",850.541864265408,9052.3447265625
"1885",850.5793532373,2804.36157226562
"1886",850.616844969374,0
"1887",850.654338898749,0
"1888",850.691835307193,0
"1889",850.729334194925,0
"1890",851.254579070857,0
"1891",851.292115174152,0
"1892",851.329653760235,0
"1893",851.367194829324,0
"1894",851.40473838164,6724.1572265625
"1895",851.442284417401,9792.2216796875
"1896",851.479832936826,10781.1025390625
"1897",851.517383940134,8571.8056640625
"1898",851.554937427545,5576.3974609375
"1899",851.592494244452,0
"1900",851.630052700724,0
"1901",851.667613641757,0
"1902",851.705177067768,0
"1903",854.227598898548,0
"1904",854.265331818655,0
"1905",854.303067238924,0
"1906",854.340805159574,0
"1907",854.378545580828,3322.50561523438
"1908",854.416288502905,13520.0791015625
"1909",854.454033926027,27097
"1910",854.491781850415,33520.0390625
"1911",854.52953227629,26701.43359375
"1912",854.567285203872,12149.009765625
"1913",854.605040633384,570.260498046875
"1914",854.6427988492,0
"1915",854.680559283233,0
"1916",854.718322219858,0
"1917",854.756087659296,0
"1918",855.285066730734,0
"1919",855.322869738927,0
"1920",855.360675253475,0
"1921",855.3984832746,0
"1922",855.436293802524,3837.46508789062
"1923",855.474106837467,14346.6162109375
"1924",855.511922379652,17391.55078125
"1925",855.549740429299,11609.7802734375
"1926",855.587560986632,3874.60180664062
"1927",855.625406449874,0
"1928",855.663232023242,0
"1929",855.701060104959,0
"1930",855.738890695249,0
"1931",935.218549634346,0
"1932",935.261774168723,0
"1933",935.305001699836,0
"1934",935.348232227966,0
"1935",935.391465753386,5816.853515625
"1936",935.434702276375,15052.7412109375
"1937",935.477941797211,23958.17578125
"1938",935.521184316169,24024.376953125
"1939",935.564429833528,13830.0654296875
"1940",935.607678349564,2343.17651367188
"1941",935.650885534328,0
"1942",935.694140048551,0
"1943",935.737397562284,0
"1944",935.780658075802,0
"1945",962.288039848405,0
"1946",962.333154595692,0
"1947",962.37827251571,0
"1948",962.423393608757,0
"1949",962.468517875131,6949.82421875
"1950",962.513645315128,18944.76171875
"1951",962.558775929047,21535.6640625
"1952",962.603909717184,12789.5732421875
"1953",962.649046679839,724.364013671875
"1954",962.694187035965,0
"1955",962.739330348545,0
"1956",962.784476836537,0
"1957",962.829626500235,0
"1958",963.190938171058,0
"1959",963.236116429534,0
"1960",963.281297866699,0
"1961",963.32648248285,0
"1962",963.371670278285,2018.08471679688
"1963",963.416861253303,16586.3984375
"1964",963.462055408202,36694.7109375
"1965",963.50725274328,48243.375
"1966",963.552453258836,41827.80859375
"1967",963.597656955168,22768.24609375
"1968",963.642863832575,5050.6201171875
"1969",963.688074115541,0
"1970",963.733287355993,0
"1971",963.778503778414,0
"1972",963.823723383104,0
"1973",964.230843076691,0
"1974",964.276094520498,0
"1975",964.321349149861,0
"1976",964.366606965078,0
"1977",964.411867966449,1743.91528320312
"1978",964.457132154273,8804.8310546875
"1979",964.502399528848,11810.560546875
"1980",964.547670090475,9497.578125
"1981",964.592943839451,4486.7744140625
"1982",964.638222596725,0
"1983",964.683502721299,0
"1984",964.728786034121,0
"1985",964.77407253549,0
"1986",972.244425000505,0
"1987",972.290241738375,0
"1988",972.336061714971,0
"1989",972.381884930598,0
"1990",972.427711385562,1596.37963867188
"1991",972.473541080168,8819.1630859375
"1992",972.519374014721,19876.2421875
"1993",972.565210189527,23754.4140625
"1994",972.611049604891,16812.46875
"1995",972.656892261119,5561.763671875
"1996",972.702745841578,0
"1997",972.748594980451,0
"1998",972.794447361103,0
"1999",972.840302983841,0
"2000",1006.23481431165,0
"2001",1006.28305463772,0
"2002",1006.33129843294,0
"2003",1006.37954569764,0
"2004",1006.42779643215,4565.5947265625
"2005",1006.4760506368,18318.90234375
"2006",1006.52430831194,30057.08984375
"2007",1006.57256945788,28701.287109375
"2008",1006.62083407497,15830.8564453125
"2009",1006.66910216353,3869.77807617188
"2010",1006.71738570813,0
"2011",1006.76566074064,0
"2012",1006.81393924563,0
"2013",1006.86222122342,0
"2014",1059.22838075721,0
"2015",1059.2804817532,0
"2016",1059.33258659338,0
"2017",1059.38469527811,0
"2018",1059.43680780779,3922.62377929688
"2019",1059.48892418279,9846.919921875
"2020",1059.54104440349,13872.2763671875
"2021",1059.59316847026,12475.716796875
"2022",1059.64529638349,5943.6962890625
"2023",1059.69737101759,0
"2024",1059.74950662486,0
"2025",1059.80164607972,0
"2026",1059.85378938255,0
"2027",1067.19200888809,0
"2028",1067.24469856708,0
"2029",1067.29739214829,0
"2030",1067.35008963208,0
"2031",1067.40279101886,593.941162109375
"2032",1067.455496309,9972.49609375
"2033",1067.50820550288,33213.7734375
"2034",1067.5609186009,56808.8671875
"2035",1067.61363560345,61218.5703125
"2036",1067.66635651089,42439.98046875
"2037",1067.71908132363,16319.4560546875
"2038",1067.77181004205,90.7392578125
"2039",1067.8245428372,0
"2040",1067.87727936813,0
"2041",1067.93001980589,0
"2042",1067.98276415088,0
"2043",1068.2465444976,0
"2044",1068.29931229401,0
"2045",1068.35208400035,0
"2046",1068.40485961699,0
"2047",1068.45763914433,6325.5947265625
"2048",1068.51042258276,20525.111328125
"2049",1068.56320993265,35470.54296875
"2050",1068.61600119439,37422.2109375
"2051",1068.66879636838,23824.81640625
"2052",1068.721595455,6344.7109375
"2053",1068.77439982252,0
"2054",1068.82720673555,0
"2055",1068.88001756237,0
"2056",1068.93283230337,0
"2057",1076.25898128073,0
"2058",1076.31234387728,0
"2059",1076.36571044264,0
"2060",1076.41908097719,0
"2061",1076.47245548132,5242.3095703125
"2062",1076.52583395543,17969.759765625
"2063",1076.57921639991,28232.712890625
"2064",1076.63260281516,27441.45703125
"2065",1076.68599320156,15802.0986328125
"2066",1076.73938755953,2411.98706054688
"2067",1076.79278605799,0
"2068",1076.84618836024,0
"2069",1076.89959463523,0
"2070",1076.95300488335,0
"2071",1077.22011573467,0
"2072",1077.27354982984,0
"2073",1077.3269879009,0
"2074",1077.38042994825,0
"2075",1077.43387597228,3168.25756835938
"2076",1077.48732597337,16208.8837890625
"2077",1077.54077995194,32502.55078125
"2078",1077.59423790837,38774.515625
"2079",1077.64769984305,29131.52734375
"2080",1077.70116575639,12063.5087890625
"2081",1077.75463564877,1601.41674804688
"2082",1077.80810969164,0
"2083",1077.8615875433,0
"2084",1077.91506937519,0
"2085",1077.96855518771,0
"2086",1078.23604397353,0
"2087",1078.2895536781,0
"2088",1078.34306736607,0
"2089",1078.39658503782,0
"2090",1078.45010669376,0
"2091",1078.50363233427,8991.5185546875
"2092",1078.55716195976,16263.9794921875
"2093",1078.61069557063,16774.755859375
"2094",1078.66423316725,12495.833984375
"2095",1078.71777475004,8089.6435546875
"2096",1078.77132134589,0
"2097",1078.82487090219,0
"2098",1078.87842444584,0
"2099",1078.93198197723,0
"2100",1084.25398310299,0
"2101",1084.30794141649,0
"2102",1084.36190375797,0
"2103",1084.41587012783,0
"2104",1084.46984052648,2804.72534179688
"2105",1084.52381495432,9395.7060546875
"2106",1084.57779341174,13685.2216796875
"2107",1084.63177589915,13013.5693359375
"2108",1084.68576241695,8049.111328125
"2109",1084.73975347075,0
"2110",1084.79374805053,0
"2111",1084.8477466619,0
"2112",1084.90174930527,0
"2113",1087.22768294019,0
"2114",1087.28186338942,0
"2115",1087.33604788876,0
"2116",1087.39023643861,0
"2117",1087.44442903937,3157.58813476562
"2118",1087.49862569146,8891.3134765625
"2119",1087.55282639527,11589.53515625
"2120",1087.6070311512,9178.271484375
"2121",1087.66123995967,4020.34155273438
"2122",1087.71545522183,0
"2123",1087.76967213657,0
"2124",1087.82389310505,0
"2125",1087.87811812768,0
"2126",1101.28643090217,0
"2127",1101.34166565066,0
"2128",1101.39690455467,0
"2129",1101.45214761463,0
"2130",1101.50739483096,5516.654296875
"2131",1101.56264620406,10845.08203125
"2132",1101.61790173437,12195.6240234375
"2133",1101.67316142229,8548.05078125
"2134",1101.72842526824,2661.10815429688
"2135",1101.78369395588,0
"2136",1101.83896611914,0
"2137",1101.89424244169,0
"2138",1101.94952292394,0
"2139",1105.27397992658,0
"2140",1105.32951494185,0
"2141",1105.3850541428,0
"2142",1105.44059752984,0
"2143",1105.49614510341,7825.443359375
"2144",1105.55169686392,12718.2314453125
"2145",1105.60725281178,14841.0380859375
"2146",1105.66281294743,12165.41796875
"2147",1105.71837727128,5676.3115234375
"2148",1105.77394663803,0
"2149",1105.82951933955,0
"2150",1105.88509623053,0
"2151",1105.94067731141,0
"2152",1110.2330361545,0
"2153",1110.28894534837,0
"2154",1110.34485876558,0
"2155",1110.40077640653,0
"2156",1110.45669827165,2688.02124023438
"2157",1110.51262436137,9344.845703125
"2158",1110.56855467612,16363.3017578125
"2159",1110.62448921632,17342.486328125
"2160",1110.6804279824,10817.6357421875
"2161",1110.73637097477,4299.7265625
"2162",1110.79231827556,0
"2163",1110.84826972182,0
"2164",1110.90422539566,0
"2165",1110.9601852975,6529.11328125
"2166",1111.01614942777,13726.8095703125
"2167",1111.07211778691,17817.40625
"2168",1111.12809037532,15839.6884765625
"2169",1111.18406719345,8566.4248046875
"2170",1111.24004824171,507.423583984375
"2171",1111.29603361193,0
"2172",1111.35202312174,0
"2173",1111.40801686296,2617.24438476562
"2174",1111.46401483603,9739.0859375
"2175",1111.52001704136,38705.48046875
"2176",1111.57602347939,68696.0625
"2177",1111.63203415054,75301.9765625
"2178",1111.68804905523,52849.7265625
"2179",1111.7440681939,20576.435546875
"2180",1111.80009156697,808.944580078125
"2181",1111.85611925881,0
"2182",1111.91215110196,0
"2183",1111.9681871808,2881.80102539062
"2184",1112.02422749573,11203.0341796875
"2185",1112.08027204721,16134.8701171875
"2186",1112.13632083564,16122.2880859375
"2187",1112.19237386147,11924.8896484375
"2188",1112.24843112511,4987.001953125
"2189",1112.30449271344,0
"2190",1112.360558454,0
"2191",1112.41662843365,0
"2192",1112.47270265283,1239.08862304688
"2193",1112.52878111196,14678.8173828125
"2194",1112.58486381147,25325.361328125
"2195",1112.64095075179,25523.607421875
"2196",1112.69704193334,16365.6455078125
"2197",1112.75313735656,5450.5810546875
"2198",1112.80925051968,0
"2199",1112.86535442751,0
"2200",1112.92146257828,0
"2201",1112.97757497242,0
"2202",1191.16556318114,0
"2203",1191.22769595798,0
"2204",1191.28983359633,0
"2205",1191.3519760967,0
"2206",1191.41412345961,927.223388671875
"2207",1191.47627568555,14157.5615234375
"2208",1191.53843277504,31345.8125
"2209",1191.60059472859,41724.41796875
"2210",1191.66276154669,37129.60546875
"2211",1191.72493322986,21856.546875
"2212",1191.78710977861,7915.6376953125
"2213",1191.84929136759,0
"2214",1191.91147764901,0
"2215",1191.97366879754,0
"2216",1192.03586481367,0
"2217",1192.22248207278,0
"2218",1192.28469756442,0
"2219",1192.34691792621,0
"2220",1192.40914315865,0
"2221",1192.47137326226,0
"2222",1192.53360823754,11350.4267578125
"2223",1192.59584808501,22679.087890625
"2224",1192.65809280516,23439.4609375
"2225",1192.72034239851,14439.9521484375
"2226",1192.78259686557,4154.541015625
"2227",1192.84485801185,0
"2228",1192.90712222785,0
"2229",1192.96939131909,0
"2230",1193.03166528606,0
"2231",1202.80644246532,0
"2232",1202.86948828078,0
"2233",1202.93253905325,0
"2234",1202.99559478323,0
"2235",1203.05865547126,6705.8662109375
"2236",1203.12172111786,8987.3212890625
"2237",1203.18479172353,10145.6376953125
"2238",1203.24786728881,9592.0361328125
"2239",1203.31094781421,7490.99609375
"2240",1203.37366285332,0
"2241",1203.43675330053,0
"2242",1203.49984870942,0
"2243",1203.56294908051,0
"2244",1224.27173826304,0
"2245",1224.33647931132,0
"2246",1224.40122549513,0
"2247",1224.46597681498,0
"2248",1224.53073327144,7988.4033203125
"2249",1224.59549486505,12962.1357421875
"2250",1224.66026159634,14234.4716796875
"2251",1224.72503346587,9305.146484375
"2252",1224.78981047417,931.759521484375
"2253",1224.85458372928,0
"2254",1224.91937101676,0
"2255",1224.98416344465,0
"2256",1225.04896101349,0
"2257",1290.26928976615,0
"2258",1290.33933586718,0
"2259",1290.40938767235,0
"2260",1290.47944518229,0
"2261",1290.5495083976,3737.40454101562
"2262",1290.61957731891,10501.14453125
"2263",1290.68965194684,13443.8740234375
"2264",1290.75973228201,11328.2041015625
"2265",1290.82981832503,5839.099609375
"2266",1290.89990805538,0
"2267",1290.97000551598,0
"2268",1291.04010868631,0
"2269",1291.11021756697,0
"2270",1305.24761659477,0
"2271",1305.31888595915,0
"2272",1305.39016116088,0
"2273",1305.4614422006,0
"2274",1305.53272907894,2659.03247070312
"2275",1305.60402179654,8817.2099609375
"2276",1305.67532035404,14729.0224609375
"2277",1305.74662475208,14535.3349609375
"2278",1305.81793499129,7649.4208984375
"2279",1305.88956149678,0
"2280",1305.96088342026,0
"2281",1306.03221118682,0
"2282",1306.10354479711,0
"2283",1705.69041882239,0
"2284",1705.79688608775,0
"2285",1705.90336332176,0
"2286",1706.00985052567,0
"2287",1706.11634770072,6714.5927734375
"2288",1706.22285484816,12937.1162109375
"2289",1706.32937196923,18858.41015625
"2290",1706.43589906517,20327.923828125
"2291",1706.54243613724,15091.3115234375
"2292",1706.64898318667,6856.9697265625
"2293",1706.75555398407,0
"2294",1706.86212099198,0
"2295",1706.96869798099,0
"2296",1707.07528495236,0
"2297",1880.17106520546,0
"2298",1880.29427997897,0
"2299",1880.41750686497,0
"2300",1880.54074586504,0
"2301",1880.66399698077,3707.44897460938
"2302",1880.78726021375,8423.4560546875
"2303",1880.91053556557,10297.021484375
"2304",1881.03382303782,8476.9462890625
"2305",1881.15712263208,5653.5322265625
"2306",1881.28043476598,0
"2307",1881.40375860904,0
"2308",1881.52709457889,0
"2309",1881.6504426771,0
"2310",1885.23282052444,0
"2311",1885.35653321451,0
"2312",1885.48025808238,0
"2313",1885.60399512964,0
"2314",1885.72774435789,6188.236328125
"2315",1885.85150576873,12184.591796875
"2316",1885.97527936376,25736.046875
"2317",1886.09906514457,38903.50390625
"2318",1886.22286311278,41335.91796875
"2319",1886.34667326997,30770.90234375
"2320",1886.47049561775,14099.7216796875
"2321",1886.59433015771,612.915283203125
"2322",1886.71817694997,7754.1044921875
"2323",1886.84203587911,14408.1455078125
"2324",1886.96590700525,15020.6650390625
"2325",1887.08979032998,12099.0908203125
"2326",1887.2136858549,9827.650390625
"2327",1887.33759362503,10230.978515625
"2328",1887.46151355514,12671.8349609375
"2329",1887.58544569026,11133.4677734375
"2330",1887.70939003198,8708.9140625
"2331",1887.83334660777,10375.927734375
"2332",1887.95731536751,5557.5888671875
"2333",1888.08129638085,1634.95581054688
"2334",1888.20528956503,16043.5869140625
"2335",1888.32929496382,21747.36328125
"2336",1888.45331257884,17430.6328125
"2337",1888.57734241169,8994.6318359375
"2338",1888.70138446398,2447.23510742188
"2339",1888.82543914938,0
"2340",1888.94950564535,0
"2341",1889.07358436558,0
"2342",1889.19767531167,0
"2343",1892.67719202927,0
"2344",1892.80163822504,0
"2345",1892.92609669498,0
"2346",1893.05056744069,0
"2347",1893.17505046379,0
"2348",1893.2995457659,13559.9521484375
"2349",1893.42405334862,28991.26171875
"2350",1893.54857321358,35570.12109375
"2351",1893.67310536239,31061.5625
"2352",1893.79764979667,20964.640625
"2353",1893.92220651803,12287.9697265625
"2354",1894.04677552808,7793.693359375
"2355",1894.17135785193,0
"2356",1894.29595144424,0
"2357",1894.42055733009,0
"2358",1894.54517551111,0
"2359",1905.68563299528,0
"2360",1905.81136439797,0
"2361",1905.93710824412,0
"2362",1906.06286453539,0
"2363",1906.18863327341,3796.75463867188
"2364",1906.31441445982,9859.4638671875
"2365",1906.44020809627,15945.0029296875
"2366",1906.5660141844,17201.068359375
"2367",1906.69183272585,12847.8037109375
"2368",1906.81766372227,6214.1943359375
"2369",1906.94350731805,0
"2370",1907.06936322934,0
"2371",1907.19523160053,0
"2372",1907.32111243327,0
"2373",1907.44700572919,0
"2374",1907.57291148995,0
"2375",1907.6988297172,0
"2376",1907.82476041257,0
"2377",1907.95070357771,3199.03735351562
"2378",1908.07665921428,15924.6298828125
"2379",1908.2026273239,35973.23046875
"2380",1908.32860790825,47009.25390625
"2381",1908.45460096895,39433.02734375
"2382",1908.58060650766,19834.8046875
"2383",1908.70662452603,3413.91967773438
"2384",1908.83265688359,0
"2385",1908.95869986621,0
"2386",1909.08475533344,0
"2387",1909.21082328691,0
"2388",1931.08171489274,0
"2389",1931.20996802542,0
"2390",1931.33823393544,0
"2391",1931.46651262449,0
"2392",1931.59480409429,4403.9931640625
"2393",1931.72310834652,10010.9677734375
"2394",1931.85142538289,14110.2646484375
"2395",1931.97975520509,12886.8271484375
"2396",1932.10809781482,5691.927734375
"2397",1932.23645327855,1701.70483398438
"2398",1932.36482146845,11055.345703125
"2399",1932.49320245097,24142.095703125
"2400",1932.62159622782,36773.92578125
"2401",1932.7500028007,39131.66796875
"2402",1932.87842217131,27219.75390625
"2403",1933.00685434135,8215.697265625
"2404",1933.13529936947,0
"2405",1933.26375714348,7212.7392578125
"2406",1933.39222772202,9191.0400390625
"2407",1933.52071110679,8651.01953125
"2408",1933.64920733545,8853.37890625
"2409",1933.7777163378,12537.953125
"2410",1933.9062381515,14587.0126953125
"2411",1934.03477277824,10419.5732421875
"2412",1934.16332021974,140.135498046875
"2413",1934.29188052598,6271.7060546875
"2414",1934.42045360209,15340.0830078125
"2415",1934.54903949805,15992.9873046875
"2416",1934.67763821558,9544.6806640625
"2417",1934.80624975638,2126.83618164062
"2418",1934.93484020434,0
"2419",1935.0634773968,0
"2420",1935.19212741764,0
"2421",1935.32079026857,0
"2422",1963.67857264026,0
"2423",1963.81008688291,0
"2424",1963.94161433792,0
"2425",1964.07315500707,0
"2426",1964.20470889212,5943.095703125
"2427",1964.33627599484,9529.7880859375
"2428",1964.46785631701,11925.453125
"2429",1964.5994498604,10703.048828125
"2430",1964.73105662677,5862.47265625
"2431",1964.86267765994,0
"2432",1964.9943108776,0
"2433",1965.12595732357,0
"2434",1965.25761699961,0
"2435",1980.88684747066,0
"2436",1981.02009426769,0
"2437",1981.15335450967,0
"2438",1981.28662819841,0
"2439",1981.41991533573,4821.5205078125
"2440",1981.55321592343,9175.6357421875
"2441",1981.68652996332,11705.1494140625
"2442",1981.81985745721,11212.5380859375
"2443",1981.95319840691,8024.58984375
"2444",1982.08655299818,0
"2445",1982.21992086494,0
"2446",1982.35330219294,0
"2447",1982.486696984,0
"2448",1983.95492876577,0
"2449",1984.08848525491,0
"2450",1984.2220552307,0
"2451",1984.35563869494,0
"2452",1984.48923564944,6237.4072265625
"2453",1984.62284609603,13325.9931640625
"2454",1984.75647003652,17732.451171875
"2455",1984.89010747272,15259.9580078125
"2456",1985.02375840646,8352.544921875
"2457",1985.15742283956,2341.87231445312
"2458",1985.29110077382,0
"2459",1985.42479221108,0
"2460",1985.55849715314,0
"2461",1985.69221560183,0
"2462",2068.85262564762,0
"2463",2068.99484610108,0
"2464",2069.13708122016,0
"2465",2069.27933100686,0
